raw_row_number,date,time,location,district,service_area,subject_age,subject_race,subject_sex,type,arrest_made,contraband_found,frisk_performed,search_conducted,search_person,search_vehicle,raw_race,raw_individual_contraband,raw_vehicle_contraband
156447,1/18/2014,19:45:00,5400 BLOCK CHESTER AV,12,124,19,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
430617,1/18/2014,19:45:00,NA,35,352,18,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
90174|90175,1/18/2014,19:50:00,2400 BLOCK MCKEAN ST,1,11,54,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156146,1/18/2014,19:58:00,2400 BLOCK S 67TH ST,12,123,17,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156483,1/18/2014,19:58:00,6100 BLOCK LINDBERGH BLVDRGH BLVD,12,123,20,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156482,1/18/2014,20:04:00,S 63RD ST / WOODLAND AV,12,123,65,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
90172,1/18/2014,20:05:00,2700 BLOCK SNYDER AV,1,11,43,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
156528,1/18/2014,20:05:00,6100 BLOCK BUIST AVE,12,123,21,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
302065,1/18/2014,20:05:00,N 11TH ST / W GLENWOOD AV,25,254,32,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
302066,1/18/2014,20:05:00,N 11TH ST / W GLENWOOD AV,25,254,30,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
236422,1/18/2014,20:05:00,N 61ST ST / VINE ST,19,192,20,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
156453,1/18/2014,20:07:00,5400 BLOCK CHESTER AV,12,124,31,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
276484,1/18/2014,20:10:00,3100 BLOCK KENSINGTON AV,24,241,21,hispanic,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
236786,1/18/2014,20:10:00,N 62ND ST / LANSDOWNE AV,19,192,19,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
265945,1/18/2014,20:18:00,N 33RD ST / W GIRARD AV,22,224,24,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
220277,1/18/2014,20:19:00,S 57TH ST / WALNUT ST,18,182,20,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
220278,1/18/2014,20:20:00,5900 BLOCK LOCUST ST,18,181,26,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
90166,1/18/2014,20:20:00,S 22ND ST / SNYDER AV,1,11,39,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
374157,1/18/2014,20:30:00,2900 BLOCK N 25TH ST,39,393,33,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
374156,1/18/2014,20:30:00,2900 BLOCK N 25TH ST,39,393,39,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156790,1/18/2014,20:30:00,5600 BLOCK BROOMALL ST,12,124,21,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156484,1/18/2014,20:30:00,6400 BLOCK ELMWOOD AVE,12,122,21,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
409708,1/18/2014,20:30:00,NA,1,11,38,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156486,1/18/2014,20:34:00,6000 BLOCK REGENT ST,12,122,39,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156782,1/18/2014,20:39:00,6900 BLOCK LINMORE AV,12,122,22,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156485,1/18/2014,20:40:00,2300 BLOCK S 63RD ST,12,123,35,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
220280,1/18/2014,20:40:00,5700 BLOCK CATHARINE ST,18,181,27,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
220279,1/18/2014,20:41:00,COBBS CREEK PKWY / CHESTNUT ST,18,181,20,other,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,American Indian,FALSE,FALSE
156865,1/18/2014,20:45:00,1300 BLOCK COBBS CREEK PKWY,12,124,38,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
256280,1/18/2014,20:48:00,N 15TH ST / CECIL B MOORE AV,22,223,20,white,male,vehicular,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,White - Non-Latino,FALSE,TRUE
90176,1/18/2014,20:50:00,S 25TH ST / SNYDER AV,1,11,20,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156779,1/18/2014,21:00:00,1100 BLOCK DIVINITY ST,12,124,55,black,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156780,1/18/2014,21:00:00,1100 BLOCK DIVINITY ST,12,124,15,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156778,1/18/2014,21:00:00,1100 BLOCK DIVINITY ST,12,124,55,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Latino,FALSE,FALSE
156866,1/18/2014,21:10:00,5700 BLOCK BALTIMORE AV,12,124,51,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
220281,1/18/2014,21:15:00,5200 BLOCK DELANCEY ST,18,181,31,asian/pacific islander,female,vehicular,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Asian,FALSE,FALSE
220282,1/18/2014,21:15:00,5200 BLOCK DELANCEY ST,18,182,35,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156487,1/18/2014,21:15:00,6300 BLOCK REEDLAND ST,12,123,19,unknown,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Unknown,FALSE,FALSE
236787,1/18/2014,21:20:00,N 56TH ST / ARCH ST,19,192,24,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
220284,1/18/2014,21:20:00,S 49TH ST / WALNUT ST,18,182,18,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
374154,1/18/2014,21:38:00,4800 BLOCK WAYNE AV,39,391,18,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
220285,1/18/2014,21:38:00,4900 BLOCK WALNUT ST,18,182,25,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156781,1/18/2014,21:40:00,6400 BLOCK ELMWOOD AV,12,123,44,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
403153,1/18/2014,21:40:00,N 05TH ST / W LEHIGH AV,25,253,47,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
156452,1/18/2014,21:45:00,6100 BLOCK ELMWOOD AVE,12,123,39,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
302067,1/18/2014,21:45:00,N 08TH ST / W VENANGO ST,25,254,35,black,male,vehicular,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
220283,1/18/2014,21:48:00,5900 BLOCK CHESTNUT ST,18,181,29,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
236788,1/18/2014,21:50:00,0 BLOCK N 52ND ST,19,192,21,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156783,1/18/2014,21:55:00,5800 BLOCK CHESTER AV,12,124,48,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
267118,1/18/2014,21:57:00,N 27TH ST / W THOMPSON ST,22,224,45,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
302538,1/18/2014,22:17:00,100 BLOCK W CAMBRIA ST,25,253,42,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
256282,1/18/2014,22:19:00,1500 BLOCK N BROAD ST,22,223,53,black,male,pedestrian,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
156786,1/18/2014,22:20:00,8100 BLOCK PONTIAC AV,12,121,18,black,female,pedestrian,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
156785,1/18/2014,22:20:00,8100 BLOCK PONTIAC AV,12,121,19,black,female,pedestrian,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
156864,1/18/2014,22:20:00,8200 BLOCK LYONS AVE,12,121,26,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
302068,1/18/2014,22:20:00,N 07TH ST / W CAYUGA ST,25,251,40,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156596,1/18/2014,22:30:00,1000 BLOCK S 56TH ST,12,123,27,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
374155,1/18/2014,22:34:00,2500 BLOCK W CLEARFIELD ST,39,393,56,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156784,1/18/2014,22:35:00,6600 BLOCK BUIST AVE,12,123,21,black,male,vehicular,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
276486,1/18/2014,22:45:00,2900 BLOCK AMBER ST,24,242,25,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156788,1/18/2014,23:00:00,5500 BLOCK CHESTER AV,12,124,24,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156789,1/18/2014,23:00:00,5500 BLOCK CHESTER AV,12,124,25,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156787,1/18/2014,23:00:00,5500 BLOCK CHESTER AV,12,124,28,black,male,vehicular,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
276485,1/18/2014,23:00:00,KENSINGTON AV / E ALLEGHENY AV,24,242,36,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
302070,1/18/2014,23:15:00,800 BLOCK W ERIE AV,25,254,28,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
397744,1/18/2014,23:19:00,3300 BLOCK N 05TH ST,25,254,32,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
86910,1/18/2014,23:20:00,1400 BLOCK ROBBINS ST,2,21,17,black,female,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
86909,1/18/2014,23:20:00,1400 BLOCK ROBBINS ST,2,21,17,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
276487,1/18/2014,23:20:00,2800 BLOCK D ST,24,242,28,white,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
276488,1/18/2014,23:20:00,2800 BLOCK D ST,24,242,37,white,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
267117,1/18/2014,23:20:00,N 27TH ST / MASTER ST,22,224,36,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
312631,1/18/2014,23:25:00,2200 BLOCK FRANKFORD AV,26,263,37,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
276491,1/18/2014,23:30:00,2800 BLOCK ROSEHILL ST,24,242,23,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
276490,1/18/2014,23:30:00,2800 BLOCK ROSEHILL ST,24,242,42,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
281675,1/18/2014,23:30:00,400 BLOCK E SOMERSET ST,24,242,26,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
281677,1/18/2014,23:30:00,400 BLOCK E SOMERSET ST,24,242,36,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
281676,1/18/2014,23:30:00,400 BLOCK E SOMERSET ST,24,242,39,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
276492,1/18/2014,23:30:00,400 BLOCK E SOMERSET ST,24,242,44,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
397688,1/18/2014,23:30:00,D ST / E INDIANA AV,24,242,21,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
389649,1/18/2014,23:35:00,S JUNIPER ST / SPRUCE ST,6,63,32,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
302742,1/18/2014,23:40:00,500 BLOCK W ALLEGHENY AV,25,254,18,hispanic,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
156791,1/18/2014,23:45:00,6600 BLOCK UPLAND ST,12,122,24,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
302744,1/18/2014,23:45:00,N 05TH ST / W ALLEGHENY AV,25,253,34,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Latino,FALSE,FALSE
412093,1/18/2014,23:45:00,NA,19,192,50,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
276489,1/18/2014,23:50:00,2000 BLOCK BELLMORE ST,24,242,21,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
302743,1/18/2014,23:59:00,3000 BLOCK N 05TH ST,25,254,29,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
275164,1/19/2014,0:00:00,N DELAWARE AV / E TIOGA ST,24,243,21,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
302745,1/19/2014,0:05:00,N 05TH ST / W CLEARFIELD ST,25,254,24,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
275165,1/19/2014,0:10:00,2000 BLOCK PICKWICK ST,24,242,19,black,male,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
399080,1/19/2014,0:14:00,3600 BLOCK AMBER ST,24,241,22,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
136398,1/19/2014,0:17:00,2000 BLOCK BERGEN ST,7,73,26,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
156505,1/19/2014,0:34:00,7300 BLOCK ELMWOOD AV,12,121,15,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156506,1/19/2014,0:34:00,7300 BLOCK ELMWOOD AV,12,121,17,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
275528,1/19/2014,0:45:00,3000 BLOCK KENSINGTON AV,24,242,39,hispanic,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
302746,1/19/2014,0:45:00,3600 BLOCK N RANDOLPH ST,25,254,39,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Latino,FALSE,FALSE
156507,1/19/2014,0:45:00,6700 BLOCK DICKS AVE,12,123,22,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
408301,1/19/2014,0:45:00,NA,39,391,19,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
236791,1/19/2014,1:03:00,N 52ND ST / MARKET ST,19,192,29,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
302917,1/19/2014,1:05:00,2800 BLOCK N 13TH ST,25,254,39,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
156511,1/19/2014,1:10:00,6200 BLOCK EASTWICK AV,12,123,17,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156509,1/19/2014,1:10:00,6200 BLOCK EASTWICK AV,12,123,18,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156510,1/19/2014,1:10:00,6200 BLOCK EASTWICK AV,12,123,19,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
409785,1/19/2014,1:10:00,NA,12,123,21,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156508,1/19/2014,1:12:00,5700 BLOCK BALTIMORE AV,12,124,51,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
275529,1/19/2014,1:14:00,2900 BLOCK B ST,24,242,28,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
275530,1/19/2014,1:30:00,3100 BLOCK KENSINGTON AV,24,242,30,hispanic,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
236432,1/19/2014,1:42:00,N 50TH ST / MASTER ST,19,192,63,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
236793,1/19/2014,2:00:00,N 54TH ST / W BERKS ST,19,193,24,black,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
236792,1/19/2014,2:00:00,N 54TH ST / W BERKS ST,19,193,23,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
236431,1/19/2014,2:00:00,N 55TH ST / MASTER ST,19,192,63,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
275534,1/19/2014,2:40:00,3100 BLOCK B ST,24,242,20,hispanic,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
327011,1/19/2014,3:00:00,NA,24,243,46,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
275533,1/19/2014,3:15:00,2800 BLOCK RUTH ST,24,242,37,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
275531,1/19/2014,3:16:00,3400 BLOCK I ST,24,241,23,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
275532,1/19/2014,4:15:00,1800 BLOCK E THAYER ST,24,241,49,white,male,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,White - Non-Latino,FALSE,FALSE
411340,1/19/2014,6:45:00,2000 BLOCK S CROSKEY ST,1,11,37,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
256283,1/19/2014,8:30:00,2900 BLOCK DIAMOND ST,22,222,56,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
256284,1/19/2014,8:34:00,900 BLOCK N BROAD ST,22,223,49,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
256285,1/19/2014,9:01:00,1700 BLOCK N 29ST ST,22,224,39,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156801,1/19/2014,9:07:00,6800 BLOCK ELMWOOD AV,12,121,53,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156841,1/19/2014,9:13:00,1500 BLOCK S 55TH ST,12,124,52,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156802,1/19/2014,9:24:00,5300 BLOCK SPRINGFIELD AV,12,124,61,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156803,1/19/2014,9:24:00,7000 BLOCK PASCHALL AV,12,122,23,black,male,vehicular,TRUE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
236433,1/19/2014,9:26:00,N 63RD ST / CALLOWHILL ST,19,192,20,black,male,vehicular,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Black - Non-Latino,FALSE,TRUE
90112,1/19/2014,10:05:00,6000 BLOCK SUMMERDALE AV,2,21,48,white,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
256286,1/19/2014,10:10:00,1200 BLOCK W LEHIGH AV,22,221,35,white,male,vehicular,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,White - Non-Latino,FALSE,FALSE
156804,1/19/2014,10:10:00,6200 BLOCK WOODLAND AV,12,122,46,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
90179|90180,1/19/2014,11:05:00,S 22ND ST / OREGON AV,1,12,57,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156805,1/19/2014,11:37:00,5800 BLOCK KINGSESSING AV,12,123,40,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
236790,1/19/2014,12:25:00,800 BLOCK N 66TH ST,19,192,30,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156806,1/19/2014,12:32:00,6400 BLOCK EASTWICK AV,12,123,62,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
275166,1/19/2014,12:36:00,2000 BLOCK E LIPPINCOTT ST,24,242,27,white,male,pedestrian,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,White - Non-Latino,FALSE,FALSE
302747,1/19/2014,12:50:00,N 05TH ST / W HUNTING PARK AV,25,251,26,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
256289,1/19/2014,13:10:00,3000 BLOCK W GIRARD AV,22,224,24,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
90181,1/19/2014,13:35:00,1800 BLOCK S 21ST ST,1,11,28,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
256290,1/19/2014,14:30:00,1800 BLOCK W GLENWOOD AV,22,221,26,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156807,1/19/2014,15:27:00,7300 BLOCK THEODORE ST,12,121,22,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156808,1/19/2014,15:50:00,6800 BLOCK UPLAND ST,12,122,26,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
156809,1/19/2014,16:15:00,2500 BLOCK BONNAFFON ST,12,123,17,black,male,vehicular,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
174729,1/19/2014,16:15:00,300 BLOCK E CHELTEN AV,14,142,30,black,male,vehicular,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
302751,1/19/2014,17:00:00,N 05TH ST / W SOMERSET ST,25,253,37,white,female,vehicular,FALSE,NA,TRUE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
302752,1/19/2014,17:00:00,N 05TH ST / W SOMERSET ST,25,253,37,hispanic,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
174730,1/19/2014,17:10:00,E CHELTEN AV / ANDERSON ST,14,141,34,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156810,1/19/2014,17:20:00,6000 BLOCK GREENWAY AV,12,122,24,white,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
156811,1/19/2014,17:20:00,6000 BLOCK GREENWAY AV,12,122,29,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
